company_name,cin,sector,cohort,financial_year,engine_probability,engine_score_0_100,engine_risk_band,audit_probability,audit_score_0_100,audit_risk_band,engine_audit_gap,model_alignment,rule_flag_count,critical_rule_count,decision_bucket,overall_risk_percentile,sector_risk_percentile,sector_year_risk_percentile,imputed_feature_fraction,top_reasons,rule_flags_triggered,support_summary,engine_model_name,audit_model_name,engine_model_version,audit_model_version,engine_threshold,audit_threshold,engine_class,audit_class,engine_rank_overall
Jindal Steel & Power Limited,L27105HR1979PLC009913,Steel & Metals,non_defaulter,2016,0.32921416546082305,32.92,High,0.44090556406056897,44.09,High,0.11169139859974592,disagree,3,2,manual_check,21.0,33.33,16.67,0.0,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Net profit margin is negative. | Net profit margin deteriorated materially year over year.",weak_interest_coverage|negative_profit_margin|margin_drop,"ML probability 0.329 against threshold 0.400. 3 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Net profit margin is negative.; Net profit margin deteriorated materially year over year.",hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,1,238
Vaibhav Global Limited,L36911RJ1989PLC004945,Gems & Jewellery,non_defaulter,2015,0.32917826285370133,32.92,Medium,0.6209340360614162,62.09,High,0.29175577320771484,disagree,2,0,manual_check,20.0,13.89,25.0,0.0,Operating cash flow trend over the available years is negative. | Borrowings trend over the available years is increasing.,declining_cash_flow_trend|rising_borrowings_trend,ML probability 0.329 against threshold 0.400. 2 rule-based red flag(s) were triggered. Key reasons: Operating cash flow trend over the available years is negative.; Borrowings trend over the available years is increasing.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,1,241
Jindal Steel & Power Limited,L27105HR1979PLC009913,Steel & Metals,non_defaulter,2017,0.3290476455506948,32.9,High,0.42336958376805534,42.34,High,0.09432193821736051,disagree,2,2,manual_check,19.0,29.17,100.0,0.0,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Net profit margin is negative.",weak_interest_coverage|negative_profit_margin,"ML probability 0.329 against threshold 0.400. 2 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Net profit margin is negative.",hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,1,244
PNC Infratech Limited,L45201UP1999PLC024640,Infrastructure,non_defaulter,2014,0.3288170135123397,32.88,High,0.4964954633082259,49.65,High,0.1676784497958862,disagree,2,1,manual_check,16.67,11.76,15.38,0.0,Contingent liabilities exceed 50% of net worth. | Operating cash flow trend over the available years is negative.,large_contingent_liabilities|declining_cash_flow_trend,ML probability 0.329 against threshold 0.400. 2 rule-based red flag(s) were triggered. Key reasons: Contingent liabilities exceed 50% of net worth.; Operating cash flow trend over the available years is negative.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,1,251
Alok Industries Ltd,L17110DN1986PLC000334,Textiles,defaulter,2013,0.32841341478902014,32.84,High,0.31428862974230226,31.43,Medium,0.01412478504671788,agree,5,2,manual_check,11.67,7.41,50.0,0.3333333333333333,"Debt-to-equity is above 2, indicating elevated leverage. | Contingent liabilities exceed 50% of net worth. | Revenue trend over the available years is negative.",excessive_leverage|large_contingent_liabilities|declining_revenue_trend|declining_cash_flow_trend|rising_borrowings_trend,"ML probability 0.328 against threshold 0.400. 5 rule-based red flag(s) were triggered. Key reasons: Debt-to-equity is above 2, indicating elevated leverage.; Contingent liabilities exceed 50% of net worth.; Revenue trend over the available years is negative.",hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,266
PNC Infratech Limited,L45201UP1999PLC024640,Infrastructure,non_defaulter,2015,0.32833536767948485,32.83,High,0.4264956157960822,42.65,High,0.09816024811659735,disagree,2,1,manual_check,9.33,5.88,14.29,0.0,Contingent liabilities exceed 50% of net worth. | Operating cash flow trend over the available years is negative.,large_contingent_liabilities|declining_cash_flow_trend,ML probability 0.328 against threshold 0.400. 2 rule-based red flag(s) were triggered. Key reasons: Contingent liabilities exceed 50% of net worth.; Operating cash flow trend over the available years is negative.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,1,273
KEC International Limited,L45200MH2005PLC152061,Infrastructure,non_defaulter,2016,0.39635190804891657,39.64,High,0.4137420147300163,41.37,Medium,0.01739010668109975,agree,5,2,watchlist,48.67,29.41,41.18,0.0,Operating cash flow is negative despite positive revenue. | Contingent liabilities exceed 50% of net worth. | Operating cash flow trend over the available years is negative.,negative_operating_cash_flow|large_contingent_liabilities|declining_cash_flow_trend|rising_borrowings_trend|leverage_spike,ML probability 0.396 against threshold 0.400. 5 rule-based red flag(s) were triggered. Key reasons: Operating cash flow is negative despite positive revenue.; Contingent liabilities exceed 50% of net worth.; Operating cash flow trend over the available years is negative.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,155
JSW Steel Limited,L27102MH1994PLC152925,Steel & Metals,non_defaulter,2016,0.3674250415359169,36.74,High,0.37154464695853795,37.15,Medium,0.004119605422621075,agree,6,2,watchlist,47.67,50.0,66.67,0.0,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Net profit margin is negative. | Revenue trend over the available years is negative.",weak_interest_coverage|negative_profit_margin|declining_revenue_trend|rising_borrowings_trend|leverage_spike|margin_drop,"ML probability 0.367 against threshold 0.400. 6 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Net profit margin is negative.; Revenue trend over the available years is negative.",hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,158
Deccan Chronicle Holdings,L22122TG2002PLC040110,Media,defaulter,2011,0.34374973957168975,34.37,Medium,0.3745716674986754,37.46,Medium,0.030821927926985626,agree,5,0,watchlist,45.67,66.67,100.0,0.0,Revenue trend over the available years is negative. | Operating cash flow trend over the available years is negative. | Borrowings trend over the available years is increasing.,declining_revenue_trend|declining_cash_flow_trend|rising_borrowings_trend|leverage_spike|margin_drop,ML probability 0.344 against threshold 0.400. 5 rule-based red flag(s) were triggered. Key reasons: Revenue trend over the available years is negative.; Operating cash flow trend over the available years is negative.; Borrowings trend over the available years is increasing.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,164
Indian Hotels Company Limited,L74999MH1902PLC000183,Travel / Hospitality,non_defaulter,2015,0.3436916668116143,34.37,High,0.3287549838373344,32.88,Medium,0.014936682974279858,agree,3,3,watchlist,45.33,100.0,100.0,0.0,"Current ratio is below 1, indicating a short-term liquidity deficit. | Net profit margin is negative. | Contingent liabilities exceed 50% of net worth.",weak_liquidity|negative_profit_margin|large_contingent_liabilities,"ML probability 0.344 against threshold 0.400. 3 rule-based red flag(s) were triggered. Key reasons: Current ratio is below 1, indicating a short-term liquidity deficit.; Net profit margin is negative.; Contingent liabilities exceed 50% of net worth.",hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,165
Coal India Limited,L23109WB1973GOI028844,Mining,non_defaulter,2017,0.3411862119950515,34.12,High,0.3098857707042676,30.99,Medium,0.03130044129078391,agree,5,2,watchlist,44.0,100.0,100.0,0.0,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Operating cash flow is negative despite positive revenue. | Revenue trend over the available years is negative.",weak_interest_coverage|negative_operating_cash_flow|declining_revenue_trend|declining_cash_flow_trend|margin_drop,"ML probability 0.341 against threshold 0.400. 5 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Operating cash flow is negative despite positive revenue.; Revenue trend over the available years is negative.",hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,169
Cochin Shipyard Limited,L63032KL1972GOI002414,Shipbuilding,non_defaulter,2015,0.33836279196666574,33.84,High,0.40503448517803303,40.5,Medium,0.06667169321136729,agree,2,1,watchlist,43.0,50.0,50.0,0.0,"A qualified, adverse, or disclaimer audit opinion was detected. | Net profit margin deteriorated materially year over year.",qualified_audit_signal|margin_drop,"ML probability 0.338 against threshold 0.400. 2 rule-based red flag(s) were triggered. Key reasons: A qualified, adverse, or disclaimer audit opinion was detected.; Net profit margin deteriorated materially year over year.",hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,172
Blue Dart Express Limited,L66000MH1991PLC062329,Logistics,non_defaulter,2020,0.334990301037492,33.5,High,0.3379229555485147,33.79,Medium,0.002932654511022703,agree,4,3,watchlist,41.33,50.0,50.0,0.0,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Current ratio is below 1, indicating a short-term liquidity deficit. | Net profit margin is negative.",weak_interest_coverage|weak_liquidity|negative_profit_margin|declining_cash_flow_trend,"ML probability 0.335 against threshold 0.400. 4 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Current ratio is below 1, indicating a short-term liquidity deficit.; Net profit margin is negative.",hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,177
Welspun India Limited,L17119GJ1985PLC033347,Textiles,non_defaulter,2017,0.3348202429100383,33.48,Medium,0.3150144794068715,31.5,Medium,0.019805763503166818,agree,2,0,watchlist,40.67,40.74,66.67,0.0,Borrowings trend over the available years is increasing. | Net profit margin deteriorated materially year over year.,rising_borrowings_trend|margin_drop,ML probability 0.335 against threshold 0.400. 2 rule-based red flag(s) were triggered. Key reasons: Borrowings trend over the available years is increasing.; Net profit margin deteriorated materially year over year.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,179
Lemon Tree Hotels Limited,L74899DL1992PLC049022,Travel / Hospitality,non_defaulter,2016,0.3337832016762678,33.38,High,0.38042499190359313,38.04,Medium,0.04664179022732534,agree,2,2,watchlist,40.0,66.67,100.0,0.0,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Net profit margin is negative.",weak_interest_coverage|negative_profit_margin,"ML probability 0.334 against threshold 0.400. 2 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Net profit margin is negative.",hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,181
HT Media Limited,L22121DL2002PLC117874,Media,non_defaulter,2015,0.3323019948693874,33.23,High,0.32091741964178494,32.09,Medium,0.011384575227602445,agree,3,1,watchlist,37.0,50.0,100.0,0.0,"Current ratio is below 1, indicating a short-term liquidity deficit. | Operating cash flow trend over the available years is negative. | Borrowings trend over the available years is increasing.",weak_liquidity|declining_cash_flow_trend|rising_borrowings_trend,"ML probability 0.332 against threshold 0.400. 3 rule-based red flag(s) were triggered. Key reasons: Current ratio is below 1, indicating a short-term liquidity deficit.; Operating cash flow trend over the available years is negative.; Borrowings trend over the available years is increasing.",hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,190
Rajesh Exports Limited,L36911KA1990PLC020815,Gems & Jewellery,non_defaulter,2016,0.3316989208275907,33.17,Medium,0.3287748145880189,32.88,Medium,0.0029241062395718442,agree,2,0,watchlist,36.0,25.0,28.57,0.0,Operating cash flow trend over the available years is negative. | Borrowings trend over the available years is increasing.,declining_cash_flow_trend|rising_borrowings_trend,ML probability 0.332 against threshold 0.400. 2 rule-based red flag(s) were triggered. Key reasons: Operating cash flow trend over the available years is negative.; Borrowings trend over the available years is increasing.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,193
HT Media Limited,L22121DL2002PLC117874,Media,non_defaulter,2016,0.3315573894127576,33.16,High,0.3540911605266296,35.41,Medium,0.022533771113872003,agree,4,1,watchlist,35.67,33.33,100.0,0.0,"Current ratio is below 1, indicating a short-term liquidity deficit. | Operating cash flow trend over the available years is negative. | Borrowings trend over the available years is increasing.",weak_liquidity|declining_cash_flow_trend|rising_borrowings_trend|leverage_spike,"ML probability 0.332 against threshold 0.400. 4 rule-based red flag(s) were triggered. Key reasons: Current ratio is below 1, indicating a short-term liquidity deficit.; Operating cash flow trend over the available years is negative.; Borrowings trend over the available years is increasing.",hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,0,0,194
